Upma,0.5754598726754854
fried idli sambhar,0.5514666212971655
paav bhaji,0.21050944482858108
poha,0.5234634154947467
moong dal cheela,0.6738286122856392
besan ka cheela,0.6207383915886923
dhokla,0.609345340753356
cutlets/breadroll,0.44427251800300194
bedmi aloo/poori,0.2682995844580597
uttapam,0.5633267983832901
omlette,0.5489589241213239
kaale chane,0.6538933231415043
macroni,0.5690355456768766
kachori ,0.8199719181972668
